Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Turner	Michael R.		O	OH10	2022	6/20/2023	10051852
Hon.	Turner	Michael R.		X	OH10	2022	5/24/2023	8219645
	Tyson	Brian		C	CA25	2022	6/5/2023	8219752
Hon.	Underwood	Lauren		O	IL14	2022	5/15/2023	10052606
	Ungemach	Roger		D	MN01	2022	4/4/2022	8218632
Hon.	Upton	Fred		P	MI06	2022	11/9/2022	8219269
Hon.	Upton	Fred		P	MI06	2022	12/5/2022	8219291
Hon.	Valadao	David G.		A	CA22	2022	8/15/2023	10055693
Hon.	Valadao	David G.		O	CA22	2022	5/16/2023	10054340
	Valentine	Stephen James		C	NC06	2022	4/15/2022	10046157
Hon.	Van Drew	Jeff Mr		O	NJ02	2022	5/10/2023	8219779
Hon.	Van Duyne	Elizabeth Ann		O	TX24	2022	8/11/2023	10055640
Hon.	Van Duyne	Elizabeth Ann		X	TX24	2022	5/10/2023	8219532
Hon.	Van Orden	Derrick F Mr		H	WI03	2022	8/11/2023	10052796
Hon.	Van Orden	Derrick F Mr		X	WI03	2022	5/1/2023	30018157
Mr.	Van Orden	Derrick F.		C	WI03	2022	6/15/2022	10047489
Mr.	Van Orden	Derrick F.		X	WI03	2022	5/12/2022	30016616
	Van Someren	Mike		C	WI05	2022	5/15/2022	10047295
	Vanhorn	William		C	FL12	2022	5/11/2022	10048253
	Vanuch	Crystal Lynn		C	VA07	2022	5/20/2022	10048872
	Vanuch	Crystal Lynn		X	VA07	2022	6/3/2022	30017151
	Varela	Brian		W	NJ08	2022		8218781
	Vargas	Anthony 'Tony'		C	NE02	2022	5/16/2022	10048790
Hon.	Vargas	Juan		O	CA52	2022	5/2/2023	10052836
	Vasquez	Gabriel		C	NM02	2022	5/15/2022	10048158
Hon.	Vasquez	Gabriel		H	NM02	2022	8/13/2023	10055332
Hon.	Veasey	Marc A.		O	TX33	2022	5/15/2023	10052326
	Vega	Yesli		C	VA07	2022	3/1/2022	10044477
Hon.	Vela	Filemon		T	TX34	2022	4/29/2022	8218677
Hon.	Velázquez	Nydia M.		O	NY07	2022	4/28/2023	10051826
	Vigue	Austin		C	AL02	2022	12/13/2022	10050655
	Vigue	Austin		D	AL02	2022	12/23/2022	8219357
	Vilela	Amy		C	NV01	2022	5/6/2022	10047571
	Villarreal	Ricardo		C	TX21	2022	5/14/2022	10048778
	Villaverde	Christine		C	NC02	2022	10/15/2022	10050500
	Villegas	Gilbert		C	IL03	2022	6/9/2022	10049707
	Vogel	Ron		A	PA06	2022	4/14/2022	10046150
	Vogel	Ron		C	PA06	2022	4/12/2022	10044794
	Volotzky	Lucie Lapointe		C	CA32	2022	5/9/2022	10047838
Hon.	Wagner	Ann		O	MO02	2022	5/24/2023	10052123
Hon.	Wagner	Ann		P	MO02	2022	2/14/2022	8218568
Hon.	Wagner	Ann		P	MO02	2022	4/8/2022	8218640
Hon.	Wagner	Ann		P	MO02	2022	8/23/2022	8219196
Hon.	Wagner	Ann		P	MO02	2022	9/28/2022	8219232
Hon.	Wagner	Ann		P	MO02	2022	12/6/2022	8219292
Hon.	Wagner	Ann		P	MO02	2022	1/12/2023	8219321
Hon.	Wagner	Ann		X	MO02	2022	5/24/2023	8219649
	Wajer	Logan Ronald		W	MN01	2022	5/2/2022	7844
Hon.	Walberg	Tim		O	MI05	2022	6/29/2023	10052292
Hon.	Walberg	Timothy		X	MI05	2022	5/10/2023	30018445
	Walker	Alex		C	CO03	2022	5/24/2022	10049451
	Walker	Alex		X	CO03	2022	6/7/2022	8218993
	Wallace	Litesa		X	IL17	2022	6/7/2022	30016742
	Walsh	Sara		C	MO04	2022	5/19/2022	8218778
Hon.	Waltz	Michael		O	FL06	2022	8/13/2023	10052089
Hon.	Waltz	Michael		X	FL06	2022	4/17/2023	30017985
	Ward	Emet		D	WA08	2022	7/7/2022	8219079
	Warner	Jeff		C	MD04	2022	5/30/2022	10046234
	Warner	Jeff		X	MD04	2022	5/6/2022	30016372
	Warner-Stanton	Kathy L.		A	AL05	2022	4/22/2022	10046696
	Warner-Stanton	Kathy L.		A	AL05	2022	4/23/2022	10046701
	Warner-Stanton	Kathy L.		C	AL05	2022	4/22/2022	10046189
Hon.	Wasserman Schultz	Debbie		O	FL25	2022	8/11/2023	10052085
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	1/25/2022	20020290
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	6/1/2022	20021129
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	7/1/2022	20021311
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	7/19/2022	20021405
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	8/24/2022	20021585
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	9/30/2022	20021741
Hon.	Wasserman Schultz	Debbie		P	FL23	2022	11/10/2022	20021902
Hon.	Wasserman Schultz	Debbie		X	FL25	2022	4/16/2023	30017982
	Wasson	Jay		C	MO07	2022	4/19/2022	10046360
	Watercott	Thomas		C	NC06	2022	11/14/2022	10050562
Mr.	Waters	Justin James		C	FL03	2022	5/1/2022	10047154
Hon.	Waters	Maxine		X	CA43	2022	5/15/2023	30018985
	Waters	Tommy		W	HI02	2022	6/2/2022	7871
	Watkins	Ronald		A	AZ02	2022	7/1/2022	10049895
	Watkins	Ronald		C	AZ02	2022	7/1/2022	10047578
	Watkins	Ronald		X	AZ02	2022	6/3/2022	30016833
	Watkins	Ronald		X	AZ02	2022	6/23/2022	30017531
	Watkins	Ronald		X	AZ02	2022	7/6/2022	30017579
	Watson	Annette		C	MN07	2022	5/9/2022	10047805
	Watts	Lee		C	KY02	2022	4/17/2022	10044748
	Weaver	John Glen		D	NE01	2022	5/2/2022	40003342
Hon.	Weber	Randy K.	Sr.	O	TX14	2022	8/5/2023	10055403
Hon.	Weber	Randy K.	Sr.	X	TX14	2022	5/4/2023	8219494
Hon.	Webster	Daniel		O	FL11	2022	8/3/2023	10052801
Hon.	Webster	Daniel		X	FL11	2022	5/8/2023	30018349
	Weinstein	Ira		C	FL23	2022	8/15/2022	8219186
Hon.	Welch	Peter		P	VT00	2022	8/13/2022	20020080
	Wellington	Jessica		W	TX08	2022	5/2/2022	7857
	Wells	Steven M.		A	NY22	2022	8/4/2022	10050049
	Wells	Steven M.		C	NY22	2022	7/24/2022	10049702
	Wells	Steven M.		X	NY22	2022	6/17/2022	30017446
Mr.	Wendell	Barry Lee		C	WV02	2022	9/1/2022	10050262
Hon.	Wenstrup	Brad R.		O	OH02	2022	6/14/2023	10053298
Hon.	Wenstrup	Brad R.		X	OH02	2022	5/15/2023	30018977
Mrs.	Weslander Quaid	Michele R		C	CA24	2022	5/7/2022	10047320
	West	Christopher Chris		C	GA02	2022	5/31/2022	10049572
	West	Matthew		C	OR06	2022	5/16/2022	10046200
Hon.	Westerman	Bruce		O	AR04	2022	8/4/2023	10053346
Hon.	Westerman	Bruce		X	AR04	2022	5/12/2023	30018622
Hon.	Wexton	Jennifer		O	VA10	2022	7/14/2023	10055293
Hon.	Wexton	Jennifer		X	VA10	2022	5/24/2023	8219651
	Wheeler	Gregory		C	OH13	2022	2/19/2022	10044607
	Wheeless	Tanya Contreras		C	AZ04	2022	5/13/2022	10047096
	Whichard	Taylor Marshall	IV	C	TX08	2022	4/15/2022	10046224
	White	Doug		C	WA04	2022	10/14/2022	10050496
Mr.	White	Royce Alexander		C	MN05	2022	5/24/2023	10051175
	Wik	Daniel Martin MD		C	NE03	2022	4/27/2022	10046964
Hon.	Wild	Susan		O	PA07	2022	8/11/2023	10055607
Hon.	Wild	Susan		X	PA07	2022	5/24/2023	8219654
Hon.	Wild	Susan		X	PA07	2022	6/23/2023	8219805
	Wiley	Clifford R.		C	TX06	2022	10/14/2022	10050493
	Williams	Brandon McDonald		C	NY22	2022	7/24/2022	10047581
	Williams	Brandon McDonald		X	NY22	2022	5/12/2022	30016640
	Williams	Brandon McDonald		X	NY22	2022	6/23/2022	8219050
Hon.	Williams	Brandon McDonald		H	NY22	2022	6/10/2023	10055020
	Williams	Charise A.		C	IL01	2022	6/13/2022	10049733
	Williams	Charise A.		X	IL01	2022	3/17/2022	8218608
	Williams	David		C	CO05	2022	4/26/2022	10044382
	Williams	David		X	CO05	2022	1/26/2022	30015254
	Williams	Kelly Mikel		C	DC00	2022	5/6/2022	10047635
	Williams	Lily Tang		C	NH02	2022	8/17/2022	8219187
Hon.	Williams	Nikema N.		O	GA05	2022	5/15/2023	10054536
Hon.	Williams	Roger		O	TX25	2022	5/15/2023	10053402
	Williams	Whittney		C	MI06	2022	7/1/2022	10048144
	Williams	Whittney		X	MI06	2022	6/6/2022	30016800
	Williamson	W. John		D	AZ01	2022	5/22/2023	40003493
	Wilson	Barry		C	IL14	2022	5/18/2022	10049366
Mrs.	Wilson	Celina		D	NY01	2022	8/4/2022	40003396
Hon.	Wilson	Frederica S.		O	FL24	2022	5/8/2023	10053399
Hon.	Wilson	Joe		O	SC02	2022	4/12/2023	10051885
	Winstead	Kurt		X	TN05	2022	3/28/2022	30015301
	Winter	Thomas		C	MT01	2022	5/7/2022	10047669
	Wirth	Cynthia		C	IN06	2022	5/24/2022	8218785
	Wirth	Cynthia		D	IN06	2022	4/8/2022	40003327
Hon.	Wittman	Robert J.		O	VA01	2022	8/13/2023	10052071
Hon.	Wittman	Robert J.		P	VA01	2022	1/9/2022	20020184
Hon.	Wittman	Robert J.		P	VA01	2022	2/13/2022	20020446
Hon.	Wittman	Robert J.		P	VA01	2022	3/9/2022	20020586
Hon.	Wittman	Robert J.		P	VA01	2022	4/9/2022	20020748
Hon.	Wittman	Robert J.		P	VA01	2022	5/13/2022	20021015
Hon.	Wittman	Robert J.		P	VA01	2022	6/4/2022	20021150
Hon.	Wittman	Robert J.		P	VA01	2022	7/8/2022	20021344
Hon.	Wittman	Robert J.		P	VA01	2022	8/10/2022	20021515
Hon.	Wittman	Robert J.		P	VA01	2022	9/10/2022	20021679
Hon.	Wittman	Robert J.		P	VA01	2022	10/5/2022	20021807
Hon.	Wittman	Robert J.		P	VA01	2022	12/8/2022	20022101
Hon.	Wittman	Robert J.		X	VA01	2022	5/11/2023	30018513
Hon.	Womack	Steve		O	AR03	2022	5/15/2023	10054531
Hon.	Womack	Steve		P	AR03	2022	11/29/2022	20022049
	Won Pat	Judith T.		C	GU01	2022	7/27/2022	8219114
	Wong	Thomas		C	CA14	2022	6/15/2022	10049773
	Wood	Phillip Owen		A	IL08	2022	6/27/2022	8219042
	Wood	Phillip Owen		C	IL08	2022	6/24/2022	8219041
	Woodhouse	Michele V.		C	NC11	2022	4/17/2022	10046304
	Wool	Adam L.		C	AK00	2022	5/20/2022	10049430
	Wright	Glenn J.		C	UT03	2022	5/3/2022	10047315
	Wyman	Bob Mark		C	NY10	2022	6/15/2022	10049181
	Wyman	Robert Mark		X	NY10	2022	6/3/2022	30017301
	Yakym	Rudy	III	C	IN02	2022	10/9/2022	10050300
	Yakym	Rudy	III	X	IN02	2022	8/30/2022	30017693
Hon.	Yakym	Rudy	III	A	IN02	2022	11/15/2022	10050575
Hon.	Yakym	Rudy	III	H	IN02	2022	8/13/2023	10052905
Hon.	Yakym	Rudy	III	P	IN02	2022	12/28/2022	20022181
Hon.	Yakym	Rudy	III	X	IN02	2022	5/2/2023	30018183
	Yates	Andy		C	AZ01	2022	5/15/2022	10048877
	Yee	Rose Penelope Lagoc		C	CA01	2022	5/17/2022	10049241
	Young	Geoffrey M.		C	KY06	2022	6/2/2022	8218932
	Yurash	Stephen Andrew		C	CO02	2022	5/12/2022	10048412
	Zajic	Alexandre		W	NY01	2022		8218667
	Zimm	Christian Gerard		C	GA05	2022	1/23/2022	10044425
	Zimmerman	Robert		A	NY03	2022	8/13/2022	10050208
	Zimmerman	Robert		C	NY03	2022	7/24/2022	10044609
	Zimmerman	Robert		X	NY03	2022	3/3/2022	30015270
	Zimmerman	Robert		X	NY03	2022	6/6/2022	30016766
	Zinke	Ryan K.		C	MT01	2022	6/21/2022	10049812
	Zinke	Ryan K.		C	MT01	2022	7/24/2022	10050042
Hon.	Zinke	Ryan K.		H	MT00	2022	5/13/2023	10053424
	Zoll	Thomas Joseph		D	OR04	2022	10/21/2022	8219262
Mr.	Zumbluskas	Michael K.		C	NY12	2022	5/13/2022	10048693
